Sub_Division,YEAR,JUN,JUL,AUG,SEP,JUN-SEP,AVG_RAINFALL,YOY_CHANGE,LAG_1,LAG_2
MARATHWADA,2019,90.6,142.8,139.1,215.1,587.7,146.9,25.40000000000009,562.3,658.9
MARATHWADA,2020,208.8,225.9,158.0,258.2,850.9,212.72500000000002,263.19999999999993,587.7,562.3
MARATHWADA,2021,190.5,257.2,170.8,378.5,997.0,249.25,146.10000000000002,850.9,587.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1901,350.0,392.6,454.7,291.7,1489.1,372.25,,,
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1902,467.7,411.1,325.0,346.5,1550.3,387.575,61.200000000000045,1489.1,
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1903,462.9,331.5,486.4,401.1,1681.9,420.475,131.60000000000014,1550.3,1489.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1904,478.1,458.1,441.1,397.0,1774.4,443.57500000000005,92.5,1681.9,1550.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1905,347.4,441.3,455.8,334.4,1578.9,394.725,-195.5,1774.4,1681.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1906,436.4,498.3,411.2,428.2,1774.1,443.52500000000003,195.19999999999982,1578.9,1774.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1907,420.8,381.0,289.0,370.2,1461.0,365.25,-313.0999999999999,1774.1,1578.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1908,367.4,545.4,403.7,323.5,1640.0,410.0,179.0,1461.0,1774.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1909,428.4,366.2,535.1,246.0,1575.6,393.92499999999995,-64.40000000000009,1640.0,1461.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1910,451.0,395.7,448.6,328.2,1623.4,405.87500000000006,47.80000000000018,1575.6,1640.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1911,429.7,485.9,422.6,308.1,1646.3,411.57499999999993,22.899999999999864,1623.4,1575.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1912,350.9,412.5,409.7,291.6,1464.6,366.17499999999995,-181.70000000000005,1646.3,1623.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1913,562.7,522.2,443.3,231.1,1759.3,439.825,294.70000000000005,1464.6,1646.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1914,339.9,449.2,522.5,271.2,1582.9,395.7,-176.39999999999986,1759.3,1464.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1915,474.7,507.7,518.0,317.7,1818.1,454.52500000000003,235.19999999999982,1582.9,1759.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1916,378.9,524.7,439.9,399.6,1743.0,435.775,-75.09999999999991,1818.1,1582.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1917,369.6,405.2,384.2,382.7,1541.7,385.425,-201.29999999999995,1743.0,1818.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1918,576.9,673.0,607.3,387.3,2244.5,561.125,702.8,1541.7,1743.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1919,371.7,410.1,383.6,375.2,1540.7,385.15000000000003,-703.8,2244.5,1541.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1920,341.1,461.2,466.1,326.2,1594.6,398.65000000000003,53.899999999999864,1540.7,2244.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1921,455.9,390.2,404.2,457.0,1707.3,426.825,112.70000000000005,1594.6,1540.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1922,581.1,515.8,579.2,347.5,2023.6,505.90000000000003,316.29999999999995,1707.3,1594.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1923,529.5,415.8,514.2,425.6,1885.1,471.275,-138.5,2023.6,1707.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1924,487.2,486.0,516.3,375.5,1864.9,466.25,-20.199999999999818,1885.1,2023.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1925,378.5,493.3,475.3,295.1,1642.1,410.54999999999995,-222.80000000000018,1864.9,1885.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1926,393.4,511.4,472.3,292.0,1669.0,417.275,26.90000000000009,1642.1,1864.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1927,398.0,529.6,492.7,564.9,1985.1,496.29999999999995,316.0999999999999,1669.0,1642.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1928,470.3,411.0,491.7,421.9,1794.9,448.725,-190.19999999999982,1985.1,1669.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1929,920.9,412.1,386.2,320.2,2039.4,509.85,244.5,1794.9,1985.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1930,507.1,445.5,402.3,250.8,1605.7,401.425,-433.70000000000005,2039.4,1794.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1931,397.9,514.5,308.2,381.0,1601.5,400.4,-4.2000000000000455,1605.7,2039.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1932,622.4,496.9,419.9,390.6,1929.8,482.44999999999993,328.29999999999995,1601.5,1605.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1933,486.0,492.9,615.0,260.7,1854.6,463.65000000000003,-75.20000000000005,1929.8,1601.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1934,582.2,628.8,374.4,348.6,1933.9,483.5,79.30000000000018,1854.6,1929.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1935,571.1,537.1,569.0,355.0,2032.2,508.05,98.29999999999995,1933.9,1854.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1936,423.3,524.4,516.5,320.3,1784.6,446.125,-247.60000000000014,2032.2,1933.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1937,552.0,511.0,632.6,305.4,2001.0,500.25,216.4000000000001,1784.6,2032.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1938,495.5,414.4,494.6,457.6,1862.2,465.525,-138.79999999999995,2001.0,1784.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1939,439.3,625.8,326.8,387.0,1778.9,444.72499999999997,-83.29999999999995,1862.2,2001.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1940,496.5,457.2,345.0,390.9,1689.7,422.4,-89.20000000000005,1778.9,1862.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1941,682.0,493.9,378.0,296.3,1850.2,462.55,160.5,1689.7,1778.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1942,526.6,399.2,468.8,428.4,1823.0,455.75,-27.200000000000045,1850.2,1689.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1943,495.7,438.5,488.7,358.2,1781.1,445.27500000000003,-41.90000000000009,1823.0,1850.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1944,635.4,529.8,434.2,478.0,2077.5,519.3499999999999,296.4000000000001,1781.1,1823.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1945,585.5,560.5,503.9,368.6,2018.5,504.625,-59.0,2077.5,1781.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1946,502.7,641.4,386.9,302.5,1833.6,458.375,-184.9000000000001,2018.5,2077.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1947,718.8,624.7,479.7,405.7,2228.8,557.225,395.2000000000003,1833.6,2018.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1948,403.1,493.6,466.3,428.7,1791.7,447.925,-437.10000000000014,2228.8,1833.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1949,564.8,513.2,424.7,430.2,1932.9,483.225,141.20000000000005,1791.7,2228.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1950,409.2,442.7,543.3,260.4,1655.7,413.9,-277.20000000000005,1932.9,1791.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1951,486.7,431.0,437.6,187.4,1542.6,385.67500000000007,-113.10000000000014,1655.7,1932.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1952,447.9,570.9,419.5,315.3,1753.6,438.4,211.0,1542.6,1655.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1953,593.7,388.9,421.0,440.9,1844.5,461.125,90.90000000000009,1753.6,1542.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1954,588.4,500.4,576.3,369.5,2034.6,508.65,190.0999999999999,1844.5,1753.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1955,455.1,561.2,507.2,249.6,1773.2,443.275,-261.39999999999986,2034.6,1844.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1956,793.7,530.2,481.0,263.3,2068.2,517.0500000000001,294.9999999999998,1773.2,2034.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1957,416.0,434.7,430.3,361.0,1642.1,410.5,-426.0999999999999,2068.2,1773.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1958,252.7,287.7,253.9,331.8,1126.1,281.525,-516.0,1642.1,2068.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1959,396.2,396.1,363.2,243.1,1398.5,349.65,272.4000000000001,1126.1,1642.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1960,409.3,367.3,278.8,248.2,1303.5,325.90000000000003,-95.0,1398.5,1126.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1961,354.5,327.4,339.9,250.4,1272.2,318.05,-31.299999999999955,1303.5,1398.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1962,555.8,302.1,345.1,142.2,1345.1,336.3,72.89999999999986,1272.2,1303.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1963,787.8,522.0,409.5,568.5,2287.8,571.95,942.7000000000003,1345.1,1272.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1964,354.2,489.4,243.2,218.3,1305.2,326.275,-982.6000000000001,2287.8,1345.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1965,509.6,370.1,327.9,266.2,1473.8,368.45,168.5999999999999,1305.2,2287.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1966,637.5,392.3,409.8,367.3,1806.9,451.72499999999997,333.10000000000014,1473.8,1305.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1967,321.9,383.9,350.1,345.9,1401.8,350.45000000000005,-405.10000000000014,1806.9,1473.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1968,423.1,550.3,411.0,180.0,1564.3,391.1,162.5,1401.8,1806.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1969,631.7,937.5,1410.6,233.1,3212.9,803.225,1648.6000000000001,1564.3,1401.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1970,597.3,1175.5,978.2,546.3,3297.4,824.325,84.5,3212.9,1564.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1971,612.4,719.6,599.8,472.2,2404.0,601.0,-893.4000000000001,3297.4,3212.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1972,242.2,265.0,278.9,134.0,920.0,230.02499999999998,-1484.0,2404.0,3297.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1973,381.4,261.5,324.1,231.4,1198.4,299.6,278.4000000000001,920.0,2404.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1974,452.4,531.6,365.4,293.5,1642.9,410.725,444.5,1198.4,920.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1975,348.5,560.3,236.9,296.1,1441.8,360.45000000000005,-201.10000000000014,1642.9,1198.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1976,978.7,526.5,349.1,169.0,2023.4,505.82500000000005,581.6000000000001,1441.8,1642.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1977,464.0,379.5,360.2,186.8,1390.6,347.625,-632.8000000000002,2023.4,1441.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1978,516.1,358.4,270.7,277.6,1422.8,355.70000000000005,32.200000000000045,1390.6,2023.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1979,371.0,349.1,320.2,280.2,1320.5,330.125,-102.29999999999995,1422.8,1390.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1980,356.4,313.3,310.9,360.3,1340.9,335.225,20.40000000000009,1320.5,1422.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1981,224.0,444.2,314.3,198.1,1180.6,295.15,-160.30000000000018,1340.9,1320.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1982,369.5,369.6,434.2,284.1,1457.5,364.35,276.9000000000001,1180.6,1340.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1983,385.6,338.8,415.2,239.5,1379.1,344.77500000000003,-78.40000000000009,1457.5,1180.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1984,505.9,289.1,390.0,248.6,1433.6,358.4,54.5,1379.1,1457.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1985,506.8,284.3,303.8,254.9,1349.7,337.45000000000005,-83.89999999999986,1433.6,1379.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1986,339.0,390.3,364.2,320.7,1414.1,353.55,64.39999999999986,1349.7,1433.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1987,418.4,461.8,428.4,397.3,1705.9,426.47499999999997,291.8000000000002,1414.1,1349.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1988,473.2,505.1,414.0,309.7,1702.1,425.5,-3.800000000000182,1705.9,1414.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1989,377.3,489.1,383.6,379.9,1629.9,407.475,-72.19999999999982,1702.1,1705.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1990,402.0,410.6,352.3,357.8,1522.7,380.675,-107.20000000000005,1629.9,1702.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1991,463.3,314.9,331.5,390.0,1499.7,374.925,-23.0,1522.7,1629.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1992,353.3,425.6,390.6,315.3,1484.8,371.2,-14.900000000000091,1499.7,1522.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1993,545.2,523.2,421.7,303.7,1793.7,448.45000000000005,308.9000000000001,1484.8,1499.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1994,249.4,305.7,333.7,162.6,1051.4,262.84999999999997,-742.3,1793.7,1484.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1995,415.5,364.9,491.1,316.1,1587.6,396.9,536.1999999999998,1051.4,1793.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1996,308.9,383.0,351.1,336.9,1380.0,344.975,-207.5999999999999,1587.6,1051.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1997,334.7,600.4,277.1,357.3,1569.6,392.37499999999994,189.5999999999999,1380.0,1587.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1998,294.2,479.4,361.3,227.4,1362.3,340.575,-207.29999999999995,1569.6,1380.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",1999,355.1,428.5,390.9,334.4,1508.9,377.225,146.60000000000014,1362.3,1569.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2000,325.0,266.1,468.1,298.9,1358.1,339.525,-150.80000000000018,1508.9,1362.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2001,480.5,318.2,262.4,263.1,1324.2,331.04999999999995,-33.899999999999864,1358.1,1508.9
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2002,354.0,461.8,348.4,215.4,1379.6,344.9,55.399999999999864,1324.2,1358.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2003,585.2,260.5,283.9,289.9,1419.5,354.875,39.90000000000009,1379.6,1324.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2004,459.5,530.9,290.3,343.4,1624.1,406.025,204.5999999999999,1419.5,1379.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2005,204.9,320.9,353.9,286.4,1166.1,291.525,-458.0,1624.1,1419.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2006,460.2,342.9,249.2,227.0,1279.2,319.825,113.10000000000014,1166.1,1624.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2007,457.3,439.7,396.3,447.3,1740.5,435.15,461.29999999999995,1279.2,1166.1
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2008,327.5,331.5,366.5,227.2,1252.6,313.175,-487.9000000000001,1740.5,1279.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2009,276.1,295.3,385.4,271.4,1228.2,307.05,-24.399999999999864,1252.6,1740.5
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2010,404.9,370.4,401.5,319.3,1496.2,374.025,268.0,1228.2,1252.6
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2011,381.4,315.6,385.9,258.9,1341.7,335.45000000000005,-154.5,1496.2,1228.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2012,398.6,281.7,353.8,256.2,1290.4,322.575,-51.299999999999955,1341.7,1496.2
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2013,275.9,310.7,400.2,278.2,1265.0,316.25,-25.40000000000009,1290.4,1341.7
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2014,268.2,265.7,306.7,296.2,1136.8,284.2,-128.20000000000005,1265.0,1290.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2015,293.2,391.0,312.0,316.1,1312.4,328.07500000000005,175.60000000000014,1136.8,1265.0
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2016,312.1,331.8,328.2,315.2,1287.3,321.82500000000005,-25.100000000000136,1312.4,1136.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2017,486.1,427.8,569.5,352.4,1835.8,458.95000000000005,548.5,1287.3,1312.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2018,345.2,362.3,334.9,157.9,1200.4,300.07500000000005,-635.3999999999999,1835.8,1287.3
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2019,258.7,440.4,221.3,260.3,1180.6,295.17499999999995,-19.800000000000182,1200.4,1835.8
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2020,306.2,342.0,258.5,207.1,1113.9,278.45,-66.69999999999982,1180.6,1200.4
"NAGALAND, MANIPUR, MIZORAM, TRIPURA",2021,276.2,270.1,294.5,188.4,1029.1,257.3,-84.80000000000018,1113.9,1180.6
NORTH INTERIOR KARNATAKA,1901,120.5,151.9,115.1,128.8,516.4,129.075,,,
NORTH INTERIOR KARNATAKA,1902,111.3,83.2,78.1,146.7,419.3,104.825,-97.09999999999997,516.4,
NORTH INTERIOR KARNATAKA,1903,102.8,209.4,146.4,189.3,647.9,161.97500000000002,228.59999999999997,419.3,516.4
NORTH INTERIOR KARNATAKA,1904,120.6,91.6,48.5,165.1,425.8,106.44999999999999,-222.09999999999997,647.9,419.3
NORTH INTERIOR KARNATAKA,1905,99.6,60.1,139.2,42.2,341.1,85.27499999999999,-84.69999999999999,425.8,647.9
NORTH INTERIOR KARNATAKA,1906,142.0,120.3,182.1,116.0,560.3,140.1,219.19999999999993,341.1,425.8
NORTH INTERIOR KARNATAKA,1907,90.6,155.1,185.2,165.7,596.7,149.14999999999998,36.40000000000009,560.3,341.1
NORTH INTERIOR KARNATAKA,1908,62.6,154.9,86.1,232.7,536.3,134.075,-60.40000000000009,596.7,560.3
NORTH INTERIOR KARNATAKA,1909,110.2,140.4,175.6,106.2,532.5,133.10000000000002,-3.7999999999999545,536.3,596.7
NORTH INTERIOR KARNATAKA,1910,78.2,127.9,195.5,186.3,587.8,146.97500000000002,55.299999999999955,532.5,536.3
NORTH INTERIOR KARNATAKA,1911,87.6,151.5,71.6,67.4,378.1,94.525,-209.69999999999993,587.8,532.5
NORTH INTERIOR KARNATAKA,1912,43.7,226.2,158.0,104.4,532.3,133.075,154.19999999999993,378.1,587.8
NORTH INTERIOR KARNATAKA,1913,104.0,150.9,45.0,89.3,389.2,97.3,-143.09999999999997,532.3,378.1
NORTH INTERIOR KARNATAKA,1914,74.4,220.9,237.1,152.1,684.5,171.125,295.3,389.2,532.3
NORTH INTERIOR KARNATAKA,1915,107.2,150.1,57.8,173.6,488.7,122.17500000000001,-195.8,684.5,389.2
NORTH INTERIOR KARNATAKA,1916,97.4,234.0,82.4,190.8,604.6,151.14999999999998,115.90000000000003,488.7,684.5
NORTH INTERIOR KARNATAKA,1917,117.0,77.8,164.2,192.6,551.5,137.9,-53.10000000000002,604.6,488.7
NORTH INTERIOR KARNATAKA,1918,43.3,37.0,61.2,150.8,292.3,73.075,-259.2,551.5,604.6
NORTH INTERIOR KARNATAKA,1919,124.2,72.7,41.0,228.5,466.3,116.6,174.0,292.3,551.5
NORTH INTERIOR KARNATAKA,1920,75.3,82.6,56.5,139.5,353.9,88.475,-112.40000000000003,466.3,292.3
NORTH INTERIOR KARNATAKA,1921,63.5,158.2,41.7,49.4,312.7,78.19999999999999,-41.19999999999999,353.9,466.3
NORTH INTERIOR KARNATAKA,1922,70.7,108.1,40.4,35.9,255.1,63.775000000000006,-57.599999999999994,312.7,353.9
NORTH INTERIOR KARNATAKA,1923,38.2,229.4,64.4,163.1,495.1,123.775,240.00000000000003,255.1,312.7
NORTH INTERIOR KARNATAKA,1924,68.3,120.4,117.9,155.1,461.7,115.42500000000001,-33.400000000000034,495.1,255.1
NORTH INTERIOR KARNATAKA,1925,74.1,113.7,77.5,108.7,373.9,93.5,-87.80000000000001,461.7,495.1
NORTH INTERIOR KARNATAKA,1926,65.5,123.0,138.4,161.7,488.6,122.14999999999999,114.70000000000005,373.9,461.7
NORTH INTERIOR KARNATAKA,1927,123.9,161.0,54.3,184.7,523.9,130.975,35.299999999999955,488.6,373.9
NORTH INTERIOR KARNATAKA,1928,153.6,130.2,73.4,210.7,567.8,141.97499999999997,43.89999999999998,523.9,488.6
NORTH INTERIOR KARNATAKA,1929,105.6,67.4,33.0,167.2,373.2,93.3,-194.59999999999997,567.8,523.9
NORTH INTERIOR KARNATAKA,1930,94.1,61.0,61.1,189.4,405.6,101.4,32.400000000000034,373.2,567.8
NORTH INTERIOR KARNATAKA,1931,114.1,134.9,70.1,195.1,514.2,128.55,108.60000000000002,405.6,373.2
NORTH INTERIOR KARNATAKA,1932,49.9,165.3,160.4,113.9,489.5,122.375,-24.700000000000045,514.2,405.6
NORTH INTERIOR KARNATAKA,1933,113.2,131.6,158.9,149.3,553.1,138.25,63.60000000000002,489.5,514.2
NORTH INTERIOR KARNATAKA,1934,70.8,212.3,98.9,67.5,449.5,112.375,-103.60000000000002,553.1,489.5
NORTH INTERIOR KARNATAKA,1935,120.8,106.8,204.3,80.5,512.4,128.1,62.89999999999998,449.5,553.1
NORTH INTERIOR KARNATAKA,1936,101.5,62.7,59.5,136.4,360.1,90.025,-152.29999999999995,512.4,449.5
NORTH INTERIOR KARNATAKA,1937,54.3,124.8,36.6,109.6,325.3,81.32499999999999,-34.80000000000001,360.1,512.4
NORTH INTERIOR KARNATAKA,1938,119.0,142.1,190.3,200.8,652.3,163.05,326.99999999999994,325.3,360.1
NORTH INTERIOR KARNATAKA,1939,87.9,113.2,157.8,115.8,474.6,118.67500000000001,-177.69999999999993,652.3,325.3
NORTH INTERIOR KARNATAKA,1940,122.7,118.3,138.0,111.9,491.0,122.725,16.399999999999977,474.6,652.3
NORTH INTERIOR KARNATAKA,1941,64.7,106.2,80.3,164.6,415.8,103.94999999999999,-75.19999999999999,491.0,474.6
NORTH INTERIOR KARNATAKA,1942,138.5,111.7,143.7,57.4,451.3,112.82499999999999,35.5,415.8,491.0
NORTH INTERIOR KARNATAKA,1943,115.6,128.8,71.8,200.9,517.2,129.275,65.90000000000003,451.3,415.8
NORTH INTERIOR KARNATAKA,1944,92.5,174.6,28.0,140.5,435.7,108.9,-81.50000000000006,517.2,451.3
NORTH INTERIOR KARNATAKA,1945,69.7,191.9,95.7,92.8,450.1,112.525,14.400000000000034,435.7,517.2
NORTH INTERIOR KARNATAKA,1946,106.7,135.0,127.9,146.2,515.7,128.95,65.60000000000002,450.1,435.7
NORTH INTERIOR KARNATAKA,1947,102.9,175.5,217.0,161.3,656.7,164.175,141.0,515.7,450.1
NORTH INTERIOR KARNATAKA,1948,72.6,110.3,147.3,155.9,486.0,121.525,-170.70000000000005,656.7,515.7
NORTH INTERIOR KARNATAKA,1949,82.5,114.1,100.5,265.4,562.6,140.625,76.60000000000002,486.0,656.7
NORTH INTERIOR KARNATAKA,1950,94.9,122.6,120.8,180.4,518.7,129.675,-43.89999999999998,562.6,486.0
NORTH INTERIOR KARNATAKA,1951,117.5,179.0,64.8,149.0,510.4,127.575,-8.300000000000068,518.7,562.6
NORTH INTERIOR KARNATAKA,1952,52.9,132.0,64.7,85.2,334.8,83.7,-175.59999999999997,510.4,518.7
NORTH INTERIOR KARNATAKA,1953,127.8,192.4,91.6,186.2,597.9,149.5,263.09999999999997,334.8,510.4
NORTH INTERIOR KARNATAKA,1954,80.1,216.4,152.6,78.2,527.4,131.82500000000002,-70.5,597.9,334.8
NORTH INTERIOR KARNATAKA,1955,128.7,140.7,223.3,197.2,690.0,172.475,162.60000000000002,527.4,597.9
NORTH INTERIOR KARNATAKA,1956,96.8,314.1,117.9,144.9,673.7,168.425,-16.299999999999955,690.0,527.4
NORTH INTERIOR KARNATAKA,1957,115.4,146.6,188.8,87.8,538.6,134.65,-135.10000000000002,673.7,690.0
NORTH INTERIOR KARNATAKA,1958,55.2,174.8,179.7,71.2,480.9,120.225,-57.700000000000045,538.6,673.7
NORTH INTERIOR KARNATAKA,1959,163.2,155.1,90.6,148.8,557.7,139.425,76.80000000000007,480.9,538.6
NORTH INTERIOR KARNATAKA,1960,86.8,96.4,29.4,313.9,526.5,131.625,-31.200000000000045,557.7,480.9
NORTH INTERIOR KARNATAKA,1961,99.9,245.4,78.4,33.1,456.9,114.20000000000002,-69.60000000000002,526.5,557.7
NORTH INTERIOR KARNATAKA,1962,82.1,140.1,144.7,165.7,532.6,133.14999999999998,75.70000000000005,456.9,526.5
NORTH INTERIOR KARNATAKA,1963,113.1,73.9,195.5,63.0,445.4,111.375,-87.20000000000005,532.6,456.9
NORTH INTERIOR KARNATAKA,1964,97.6,211.7,129.2,289.1,727.6,181.89999999999998,282.20000000000005,445.4,532.6
NORTH INTERIOR KARNATAKA,1965,110.4,185.8,120.0,150.1,566.3,141.57500000000002,-161.30000000000007,727.6,445.4
NORTH INTERIOR KARNATAKA,1966,68.9,145.5,80.7,160.6,455.8,113.92500000000001,-110.49999999999994,566.3,727.6
NORTH INTERIOR KARNATAKA,1967,74.1,187.1,72.5,141.9,475.6,118.9,19.80000000000001,455.8,566.3
NORTH INTERIOR KARNATAKA,1968,92.4,162.3,47.6,202.5,504.8,126.2,29.19999999999999,475.6,455.8
NORTH INTERIOR KARNATAKA,1969,89.7,151.4,159.1,125.1,525.4,131.32500000000002,20.599999999999966,504.8,475.6
NORTH INTERIOR KARNATAKA,1970,80.3,131.4,200.6,173.1,585.5,146.35,60.10000000000002,525.4,504.8
NORTH INTERIOR KARNATAKA,1971,102.4,53.8,120.2,110.1,386.5,96.625,-199.0,585.5,525.4
NORTH INTERIOR KARNATAKA,1972,79.5,100.7,40.7,125.6,346.5,86.625,-40.0,386.5,585.5
NORTH INTERIOR KARNATAKA,1973,136.1,101.4,154.8,100.6,493.0,123.225,146.5,346.5,386.5
NORTH INTERIOR KARNATAKA,1974,93.5,99.5,91.6,237.4,522.0,130.5,29.0,493.0,346.5
